2.5,2.5,0,-1.33e-09,1
7.5,2.5,0,-1.4162e-09,1
12.5,2.5,0,-1.4948e-09,1
17.5,2.5,0,-1.5656e-09,1
22.5,2.5,0,-1.629e-09,1
27.5,2.5,0,-1.685e-09,1
32.5,2.5,0,-1.7333e-09,1
37.5,2.5,0,-1.7736e-09,1
42.5,2.5,0,-1.8054e-09,1
47.5,2.5,0,-1.8285e-09,1
52.5,2.5,0,-1.8425e-09,1
57.5,2.5,0,-1.8467e-09,1
62.5,2.5,0,-1.8402e-09,1
67.5,2.5,0,-1.8222e-09,1
72.5,2.5,0,-1.7925e-09,1
77.5,2.5,0,-1.7511e-09,1
82.5,2.5,0,-1.6982e-09,1
87.5,2.5,0,-1.6339e-09,1
92.5,2.5,0,-1.5579e-09,1
97.5,2.5,0,-1.4705e-09,1
2.5,7.5,0,-1.4811e-09,1
7.5,7.5,0,-1.5702e-09,1
12.5,7.5,0,-1.6511e-09,1
17.5,7.5,0,-1.727e-09,1
22.5,7.5,0,-1.8006e-09,1
27.5,7.5,0,-1.8722e-09,1
32.5,7.5,0,-1.9391e-09,1
37.5,7.5,0,-1.9975e-09,1
42.5,7.5,0,-2.0439e-09,1
47.5,7.5,0,-2.0758e-09,1
52.5,7.5,0,-2.0918e-09,1
57.5,7.5,0,-2.091e-09,1
62.5,7.5,0,-2.073e-09,1
67.5,7.5,0,-2.0388e-09,1
72.5,7.5,0,-1.9919e-09,1
77.5,7.5,0,-1.9363e-09,1
82.5,7.5,0,-1.8749e-09,1
87.5,7.5,0,-1.8076e-09,1
92.5,7.5,0,-1.7314e-09,1
97.5,7.5,0,-1.6426e-09,1
2.5,12.5,0,-1.5928e-09,1
7.5,12.5,0,-1.6608e-09,1
12.5,12.5,0,-1.7213e-09,1
17.5,12.5,0,-1.7886e-09,1
22.5,12.5,0,-1.8732e-09,1
27.5,12.5,0,-1.9755e-09,1
32.5,12.5,0,-2.0851e-09,1
37.5,12.5,0,-2.1866e-09,1
42.5,12.5,0,-2.2665e-09,1
47.5,12.5,0,-2.3168e-09,1
52.5,12.5,0,-2.3335e-09,1
57.5,12.5,0,-2.315e-09,1
62.5,12.5,0,-2.2623e-09,1
67.5,12.5,0,-2.1824e-09,1
72.5,12.5,0,-2.0897e-09,1
77.5,12.5,0,-2.002e-09,1
82.5,12.5,0,-1.9315e-09,1
87.5,12.5,0,-1.8779e-09,1
92.5,12.5,0,-1.8288e-09,1
97.5,12.5,0,-1.7675e-09,1
2.5,17.5,0,-1.5908e-09,1
7.5,17.5,0,-1.5708e-09,1
12.5,17.5,0,-1.5453e-09,1
17.5,17.5,0,-1.563e-09,1
22.5,17.5,0,-1.659e-09,1
27.5,17.5,0,-1.8337e-09,1
32.5,17.5,0,-2.0518e-09,1
37.5,17.5,0,-2.2624e-09,1
42.5,17.5,0,-2.4242e-09,1
47.5,17.5,0,-2.5161e-09,1
52.5,17.5,0,-2.53e-09,1
57.5,17.5,0,-2.4625e-09,1
62.5,17.5,0,-2.3158e-09,1
67.5,17.5,0,-2.1105e-09,1
72.5,17.5,0,-1.8931e-09,1
77.5,17.5,0,-1.7235e-09,1
82.5,17.5,0,-1.6435e-09,1
87.5,17.5,0,-1.6528e-09,1
92.5,17.5,0,-1.7096e-09,1
97.5,17.5,0,-1.7561e-09,1
