2.5,2.5,0,-1.4983e-09,1
7.5,2.5,0,-1.8308e-09,1
12.5,2.5,0,-2.1351e-09,1
17.5,2.5,0,-2.3532e-09,1
22.5,2.5,0,-2.4248e-09,1
27.5,2.5,0,-2.3058e-09,1
32.5,2.5,0,-1.9819e-09,1
37.5,2.5,0,-1.4681e-09,1
42.5,2.5,0,-7.9501e-10,1
47.5,2.5,0,6.9944e-12,1
52.5,2.5,0,9.1453e-10,1
57.5,2.5,0,1.9025e-09,1
62.5,2.5,0,2.9237e-09,1
67.5,2.5,0,3.8902e-09,1
72.5,2.5,0,4.6739e-09,1
77.5,2.5,0,5.1417e-09,1
82.5,2.5,0,5.21e-09,1
87.5,2.5,0,4.8856e-09,1
92.5,2.5,0,4.2658e-09,1
97.5,2.5,0,3.4964e-09,1
2.5,7.5,0,-1.701e-09,1
7.5,7.5,0,-2.1783e-09,1
12.5,7.5,0,-2.6481e-09,1
17.5,7.5,0,-3.021e-09,1
22.5,7.5,0,-3.1965e-09,1
27.5,7.5,0,-3.1005e-09,1
32.5,7.5,0,-2.716e-09,1
37.5,7.5,0,-2.081e-09,1
42.5,7.5,0,-1.2564e-09,1
47.5,7.5,0,-2.8858e-10,1
52.5,7.5,0,8.0583e-10,1
57.5,7.5,0,2.0242e-09,1
62.5,7.5,0,3.3368e-09,1
67.5,7.5,0,4.6375e-09,1
72.5,7.5,0,5.7295e-09,1
77.5,7.5,0,6.3821e-09,1
82.5,7.5,0,6.4426e-09,1
87.5,7.5,0,5.92e-09,1
92.5,7.5,0,4.9855e-09,1
97.5,7.5,0,3.8884e-09,1
2.5,12.5,0,-1.8361e-09,1
7.5,12.5,0,-2.4996e-09,1
12.5,12.5,0,-3.2054e-09,1
17.5,12.5,0,-3.8164e-09,1
22.5,12.5,0,-4.1596e-09,1
27.5,12.5,0,-4.1028e-09,1
32.5,12.5,0,-3.628e-09,1
37.5,12.5,0,-2.828e-09,1
42.5,12.5,0,-1.8287e-09,1
