2.5,2.5,0,-7.1476e-10,1
7.5,2.5,0,-1.0387e-09,1
12.5,2.5,0,-1.2996e-09,1
17.5,2.5,0,-1.4491e-09,1
22.5,2.5,0,-1.4608e-09,1
27.5,2.5,0,-1.3431e-09,1
32.5,2.5,0,-1.1391e-09,1
37.5,2.5,0,-9.1393e-10,1
42.5,2.5,0,-7.363e-10,1
47.5,2.5,0,-6.6063e-10,1
52.5,2.5,0,-7.1599e-10,1
57.5,2.5,0,-9.0063e-10,1
62.5,2.5,0,-1.181e-09,1
67.5,2.5,0,-1.4958e-09,1
72.5,2.5,0,-1.7674e-09,1
77.5,2.5,0,-1.9223e-09,1
82.5,2.5,0,-1.9125e-09,1
87.5,2.5,0,-1.7312e-09,1
92.5,2.5,0,-1.4121e-09,1
97.5,2.5,0,-1.015e-09,1
2.5,7.5,0,-8.3522e-10,1
7.5,7.5,0,-1.3109e-09,1
12.5,7.5,0,-1.7011e-09,1
17.5,7.5,0,-1.917e-09,1
22.5,7.5,0,-1.906e-09,1
27.5,7.5,0,-1.6785e-09,1
32.5,7.5,0,-1.3082e-09,1
37.5,7.5,0,-9.0717e-10,1
42.5,7.5,0,-5.8969e-10,1
47.5,7.5,0,-4.429e-10,1
52.5,7.5,0,-5.1256e-10,1
57.5,7.5,0,-7.9818e-10,1
62.5,7.5,0,-1.2506e-09,1
67.5,7.5,0,-1.7736e-09,1
72.5,7.5,0,-2.2382e-09,1
77.5,7.5,0,-2.5167e-09,1
82.5,7.5,0,-2.5259e-09,1
87.5,7.5,0,-2.2571e-09,1
92.5,7.5,0,-1.7759e-09,1
97.5,7.5,0,-1.1907e-09,1
2.5,12.5,0,-9.5802e-10,1
7.5,12.5,0,-1.6768e-09,1
12.5,12.5,0,-2.2874e-09,1
17.5,12.5,0,-2.6236e-09,1
22.5,12.5,0,-2.5795e-09,1
27.5,12.5,0,-2.167e-09,1
32.5,12.5,0,-1.5166e-09,1
37.5,12.5,0,-8.2474e-10,1
42.5,12.5,0,-2.8057e-10,1
47.5,12.5,0,-1.773e-11,1
52.5,12.5,0,-1.0288e-10,1
57.5,12.5,0,-5.3906e-10,1
62.5,12.5,0,-1.2607e-09,1
67.5,12.5,0,-2.1226e-09,1
72.5,12.5,0,-2.9103e-09,1
77.5,12.5,0,-3.3977e-09,1
82.5,12.5,0,-3.4344e-09,1
87.5,12.5,0,-3.0107e-09,1
92.5,12.5,0,-2.2561e-09,1
97.5,12.5,0,-1.3718e-09,1
2.5,17.5,0,-1.0456e-09,1
7.5,17.5,0,-2.1558e-09,1
